title,deputes,raisons,id,photo,groupe,ministre,fonction,partis,detail,dep,circo,tribune,amendement,mai,premier_scrutin_presence,premier_scrutin_vote,septembre,deuxieme_scrutin_presence,deuxieme_scrutin_vote,envoye_special
Mme,Stella Dupont,"""Le 28 mai, en tant que conseillère municipale, j'étais présente au conseil municipal de Chalonnes-sur-Loire, dont j'ai été maire pendant 9 ans. L'ordre du jour appelait la présentation du rapport d'observation de la cour régionale des comptes sur la gestion de la commune. Le 14 septembre, l'après-midi, j'accueillais à Angers, pour la présentation du plan vélo, Edouard Philippe, François de Rugy et Elisabeth Borne. Le soir, j'organisais mon bilan de première année de mandat, en présence du secrétaire d'Etat en charge des Relations avec le Parlement, Christophe Castaner.""",omc_pa643175,http://www2.assemblee-nationale.fr/static/tribun/15/photos/643175.jpg,La République en marche,,,LREM,,Maine-et-Loire,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Stéphane Baudu,Pas de réponse.,omc_pa719942,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719942.jpg,Mouvement Démocrate et apparentés,Marc Fesneau,,MODEM,,Loir-et-Cher,1ère,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Stéphane Buchou,Pas de réponse.,omc_pa722000,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722000.jpg,La République en marche,,,LREM,,Vendée,3e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de réponse
M.,Stéphane Claireaux,"""Monsieur Claireaux était, tant la semaine du 28 mai 2018 que la semaine du 14 septembre 2018, en circonscription à 5 000 km de Paris, à Saint-Pierre-&-Miquelon"", justifie l'entourage du député.",omc_pa702054,http://www2.assemblee-nationale.fr/static/tribun/15/photos/702054.jpg,La République en marche,,,LREM,,Saint-Pierre-et-Miquelon,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Stéphane Demilly,Pas de réponse.,omc_pa267241,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267241.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Somme,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Stéphane Mazars,"""Si je n'ai pas pris part à ce scrutin intervenu par voie d'amendement vers 2 heures du matin le 28 mai, c'est pour des contraintes d'agenda et de repos, et plus particulièrement de priorité donnée au calendrier de la commission des lois qui examine plus de la moitié des textes à l'Assemblée et dont je suis vice-président ; étant précisé qu'au mois de mai dernier je venais d'être missionné par le Premier ministre pour établir un rapport sur l'innovation, le numérique, les nouvelles technologies et la ruralité.""",omc_pa677483,http://www2.assemblee-nationale.fr/static/tribun/15/photos/677483.jpg,La République en marche,,,LREM,,Aveyron,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Stéphane Peu,Pas de réponse.,omc_pa721270,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721270.jpg,Gauche démocrate et républicaine,,,PCF,,Seine-Saint-Denis,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Stéphane Testé,"""Il n'a malheureusement pas pu être présent pour voter cet amendement en raison d'obligations en circonscription prévues de longue date"", justifie l'entourage du député.",omc_pa720854,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720854.jpg,La République en marche,,,LREM,,Seine-Saint-Denis,12e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Stéphane Travert,Pas de réponse.,omc_pa607395,http://www2.assemblee-nationale.fr/static/tribun/15/photos/607395.jpg,La République en marche,Grégory Galbadon,,LREM,,Manche,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Stéphane Trompille,"""Sur le premier passage de l'amendement, je ne savais pas qu'il passerait pendant la nuit mais plutôt le lendemain. Sur le deuxième, j'avais des rendez-vous déjà planifiés en circonscription le vendredi et le samedi.""",omc_pa718682,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718682.jpg,La République en marche,,,LREM,,Ain,4e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Stéphane Viry,"""Avant les débats parlementaires, je n'avais pas connaissance de l'amendement déposé, et l'organisation/planification initiale des séances ne prévoyait pas de siéger après 1 heure du matin lors de l'examen de ce projet de loi. Aussi, j'avais d'autres engagements par ailleurs au moment des débats relatifs à cet amendement.""",omc_pa721474,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721474.jpg,Les Républicains,,,LR,,Vosges,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Stéphanie Do,Pas de réponse.,omc_pa721718,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721718.jpg,La République en marche,,,LREM,,Seine-et-Marne,10e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Stéphanie Kerbarh,Pas de réponse.,omc_pa721514,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721514.jpg,La République en marche,,,LREM,,Seine-Maritime,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Stéphanie Rist,Pas de réponse.,omc_pa720066,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720066.jpg,La République en marche,,,LREM,,Loiret,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Sylvain Brial,"""Le député est élu de Wallis-et-Futuna, réside à Futuna, il y a trente heures de vol, lorsqu'il y a des places dans les avions et que les correspondances sont possibles. Sa présence à Paris doit être bloquée au minimum 3 semaines à l'avance. Il ne pouvait être dans l'Hémicycle pour ce texte"", justifie l'entourage du député.",omc_pa755549,http://www2.assemblee-nationale.fr/static/tribun/15/photos/755549.jpg,Libertés et Territoires,,,NI,,Wallis-et-Futuna,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Sylvain Maillard,Pas de réponse.,omc_pa717379,http://www2.assemblee-nationale.fr/static/tribun/15/photos/717379.jpg,La République en marche,,,LREM,,Paris,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Sylvain Waserman,"""Le 28 mai, j'étais en circonscription, pour une réunion avec le monde associatif au sujet de la loi que j'ai portée sur la responsabilité juridique des présidents bénévoles d'associations (loi que j'ai écrite avec 111 associations de la circonscription). Le 14 septembre, j'étais à Berlin en tant que membre du bureau de l'Assemblée nationale et membre du groupe interparlementaire franco-allemand pour une réunion de travail avec nos homologues allemands au sujet du traité de l'Élysée.""",omc_pa720746,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720746.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Bas-Rhin,2e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Sylvia Pinel,Pas de réponse.,omc_pa336175,http://www2.assemblee-nationale.fr/static/tribun/15/photos/336175.jpg,Libertés et Territoires,,,NI,PRG,Tarn-et-Garonne,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sylvie Charrière,Pas de réponse.,omc_pa721218,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721218.jpg,La République en marche,,,LREM,,Seine-Saint-Denis,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sylvie Tolmont,Pas de réponse.,omc_pa608741,http://www2.assemblee-nationale.fr/static/tribun/15/photos/608741.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Sarthe,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Thibault Bazin,Pas de réponse.,omc_pa642847,http://www2.assemblee-nationale.fr/static/tribun/15/photos/642847.jpg,Les Républicains,,,LR,,Meurthe-et-Moselle,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Thierry Benoit,Pas de réponse.,omc_pa332228,http://www2.assemblee-nationale.fr/static/tribun/15/photos/332228.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Ille-et-Vilaine,6e,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Pas de réponse
M.,Thierry Michels,"""Concernant les raisons de son absence dans l'Hémicycle, en tant que député de la commission des affaires sociales, ainsi que de la commission des affaires européennes , M. Michels est avant tout attendu en Hémicycle sur ces sujets. Conformément au fonctionnement interne du groupe LREM, la confiance est accordée aux députés issus de la commission saisie au fond, ainsi qu'aux députés de permanence"", justifie l'entourage du député.",omc_pa720738,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720738.jpg,La République en marche,,,LREM,,Bas-Rhin,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Thierry Solère,Pas de réponse.,omc_pa346876,http://www2.assemblee-nationale.fr/static/tribun/15/photos/346876.jpg,La République en marche,,,LREM,,Hauts-de-Seine,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Thomas Gassilloud,"""Le député était en déplacement dans le cadre de sa mission de rapporteur du budget de l'armée de Terre, qui nécessite une forte disponibilité"", justifie l'entourage du député.",omc_pa722358,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722358.jpg,La République en marche,,,LREM,,Rhône,10e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Thomas Mesnier,"""Le 28 mai au soir, je participais à une réunion de travail en dehors de l'Hémicycle sur une autre thématique. Le 14 septembre, j'étais en circonscription toute la journée.""",omc_pa719072,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719072.jpg,La République en marche,,,LREM,,Charente,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Thomas Rudigoz,Ne souhaite pas répondre.,omc_pa722292,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722292.jpg,La République en marche,,,LREM,,Rhône,1ère,,,Absent(e),Absent(e),,Absent(e),,,Ne veut pas répondre
Mme,Typhanie Degois,Pas de réponse.,omc_pa721398,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721398.jpg,La République en marche,,,LREM,,Savoie,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Ugo Bernalicis,"""Personnellement, j'étais en circonscription cette nuit-là mais si François De Rugy n'avait pas procédé comme cela, le vote aurait eu lieu à 16h30 le mardi et presque tous les députés auraient été présents. Cette manœuvre de De Rugy était délibérée pour éviter un débat large au moment où la majorité était divisée sur ce sujet. J'étais absent lors du vote du 14 septembre car en déplacement à Cuba dans le cadre de mon travail parlementaire. Depuis Cuba, pays sans pesticide, j'ai justement souhaité m'exprimer sur ce sujet si important.""",omc_pa720430,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720430.jpg,La France insoumise,,,LFI,,Nord,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Valéria Faure-Muntian,Ne souhaite pas répondre.,omc_pa719960,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719960.jpg,La République en marche,,,LREM,,Loire,3e,,,Contre,Présent,Contre,Absent(e),,,Ne veut pas répondre
Mme,Valérie Bazin-Malgras,Pas de réponse.,omc_pa718884,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718884.jpg,Les Républicains,,,LR,,Aube,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Valérie Beauvais,Pas de réponse.,omc_pa720210,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720210.jpg,Les Républicains,,,LR,,Marne,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Valérie Boyer,Pas de réponse.,omc_pa330684,http://www2.assemblee-nationale.fr/static/tribun/15/photos/330684.jpg,Les Républicains,,,LR,,Bouches-du-Rhône,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Valérie Gomez-Bassac,Pas de réponse.,omc_pa721784,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721784.jpg,La République en marche,,,LREM,,Var,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Valérie Lacroute,Pas de réponse.,omc_pa609245,http://www2.assemblee-nationale.fr/static/tribun/15/photos/609245.jpg,Les Républicains,,,LR,,Seine-et-Marne,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Valérie Oppelt,Pas de réponse.,omc_pa720108,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720108.jpg,La République en marche,,,LREM,,Loire-Atlantique,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Valérie Petit,Pas de réponse.,omc_pa720500,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720500.jpg,La République en marche,,,LREM,,Nord,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Valérie Rabault,Pas de réponse.,omc_pa609590,http://www2.assemblee-nationale.fr/static/tribun/15/photos/609590.jpg,Socialistes et apparentés,,Présidente,NOUVELLE GAUCHE,,Tarn-et-Garonne,1ère,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pas de réponse
Mme,Valérie Thomas,"""Autres obligations en dehors de l'Assemblée nationale : le matin, j'étais à la Banque Mondiale dans le cadre de mes activités sur la Santé Mondiale. L'après-midi, j'ai dû repartir en circonscription.""",omc_pa720830,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720830.jpg,La République en marche,,,LREM,,Puy-de-Dôme,1ère,SIGNATAIRE,,Contre,Présent,Contre,Absent(e),,,Contre
Mme,Véronique Hammerer,Pas de réponse.,omc_pa719652,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719652.jpg,La République en marche,,,LREM,,Gironde,11e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
Mme,Véronique Louwagie,Pas de réponse.,omc_pa608016,http://www2.assemblee-nationale.fr/static/tribun/15/photos/608016.jpg,Les Républicains,,,LR,,Orne,2e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
Mme,Véronique Riotton,Pas de réponse.,omc_pa721426,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721426.jpg,La République en marche,,,LREM,,Haute-Savoie,1ère,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Vincent Bru,Pas de réponse.,omc_pa720772,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720772.jpg,Mouvement Démocrate et apparentés,,,MODEM,Apparenté au,Pyrénées-Atlantiques,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Vincent Descoeur,"""J'ai participé à la deuxième lecture du texte jusqu'au vendredi, date à laquelle j'ai rejoint Clermont-Ferrand dans l'après-midi pour un débat avec quatre autres députés auvergnats pour l'enregistrement de l'émission France 3 Auvergne-Rhône-Alpes ""Un dimanche en politique"" au cours de laquelle j'ai d'ailleurs réaffirmé être favorable à l'interdiction du glyphosate et la nécessité de mettre à profit le délai pour trouver des solutions alternatives.""",omc_pa330909,http://www2.assemblee-nationale.fr/static/tribun/15/photos/330909.jpg,Les Républicains,,,LR,,Cantal,1ère,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Vincent Ledoux,"""Le 28 mai et le 14 septembre, j'étais présent dans ma circonscription pour divers engagements.""",omc_pa712014,http://www2.assemblee-nationale.fr/static/tribun/15/photos/712014.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Nord,10e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Vincent Rolland,Pas de réponse.,omc_pa266808,http://www2.assemblee-nationale.fr/static/tribun/15/photos/266808.jpg,Les Républicains,,,LR,,Savoie,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Vincent Thiébaut,Pas de réponse.,omc_pa722336,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722336.jpg,La République en marche,,,LREM,,Bas-Rhin,9e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Virginie Duby-Muller,Pas de réponse.,omc_pa608826,http://www2.assemblee-nationale.fr/static/tribun/15/photos/608826.jpg,Les Républicains,,,LR,,Haute-Savoie,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Xavier Batut,Pas de réponse.,omc_pa721522,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721522.jpg,La République en marche,,,LREM,,Seine-Maritime,10e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Xavier Breton,"""J'étais présent ce jour-là et c'est volontairement que je n'ai pas participé au vote.""",omc_pa330008,http://www2.assemblee-nationale.fr/static/tribun/15/photos/330008.jpg,Les Républicains,,,LR,,Ain,1ère,,,Absent(e),Absent(e),,Absent(e),,,Abstention
M.,Xavier Paluszkiewicz,"Contacté, Xavier Paluszkiewicz évoque des ""obligations professionnelles"".",omc_pa720402,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720402.jpg,La République en marche,,,LREM,,Meurthe-et-Moselle,3e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Xavier Roseren,Pas de réponse.,omc_pa721458,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721458.jpg,La République en marche,,,LREM,,Haute-Savoie,6e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Yaël Braun-Pivet,Pas de réponse.,omc_pa721908,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721908.jpg,La République en marche,,,LREM,,Yvelines,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Yannick Favennec Becot,"""Yannick Favennec est pour l'inscription de l'interdiction et n'était pas présent en séance pour des raisons personnelles"", justifie l'entourage du député.",omc_pa267042,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267042.jpg,Libertés et Territoires,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Mayenne,3e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Yannick Haury,Pas de réponse.,omc_pa720054,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720054.jpg,La République en marche,,,LREM,,Loire-Atlantique,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Yannick Kerlogot,Pas de réponse.,omc_pa719230,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719230.jpg,La République en marche,,,LREM,,Côtes-d'Armor,4e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Yolaine de Courson,Pas de réponse.,omc_pa719194,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719194.jpg,La République en marche,,,LREM,,Côte-d'Or,4e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Yves Blein,Ne souhaite pas répondre.,omc_pa608641,http://www2.assemblee-nationale.fr/static/tribun/15/photos/608641.jpg,La République en marche,,,LREM,,Rhône,14e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Yves Daniel,"""Le 28 mai, je travaillais à l'Assemblée national au moment du vote, mais pas dans l'Hémicycle.""",omc_pa607155,http://www2.assemblee-nationale.fr/static/tribun/15/photos/607155.jpg,La République en marche,,,LREM,,Loire-Atlantique,6e,,,Absent(e),Absent(e),,Absent(e),,,Pour
